cleaned_file,business_file,has_business_section,has_competition_term_in_business,has_competition_section,business_chars
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Saker Aviation Services, Inc.__0001437749-23-010425.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__Saker Aviation Services, Inc.__0001437749-23-010425_business.txt",True,False,False,2790
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__SPINDLETOP OIL & GAS CO__0001017386-23-000155.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__SPINDLETOP OIL & GAS CO__0001017386-23-000155_business.txt,True,False,False,30571
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Stemtech Corp__0001683168-23-002487.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__Stemtech Corp__0001683168-23-002487_business.txt,True,False,False,3531
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Virgin Orbit Holdings, Inc.__0001628280-23-011773.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__Virgin Orbit Holdings, Inc.__0001628280-23-011773.txt",True,False,False,179879
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Yo-Health Inc.__0001096906-23-000822.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__Yo-Health Inc.__0001096906-23-000822_business.txt,True,False,False,47037
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-18__New Momentum Corp.__0001477932-23-002684.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-18__New Momentum Corp.__0001477932-23-002684.txt,True,False,False,11289
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-18__Rapid Line Inc.__0001683168-23-002515.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-18__Rapid Line Inc.__0001683168-23-002515_business.txt,True,False,False,2008
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-19__Aurora Technology Acquisition Corp.__0001193125-23-105389.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-19__Aurora Technology Acquisition Corp.__0001193125-23-105389.txt,True,False,False,28117
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-19__Osiris Acquisition Corp.__0001104659-23-046920.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-19__Osiris Acquisition Corp.__0001104659-23-046920.txt,True,False,False,116228
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-20__SHARING ECONOMY INTERNATIONAL INC.__0001213900-23-031178.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-20__SHARING ECONOMY INTERNATIONAL INC.__0001213900-23-031178.txt,True,False,False,49078
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-24__Direct Investment Holdings Group, Inc.__0001099910-23-000069.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-24__Direct Investment Holdings Group, Inc.__0001099910-23-000069.txt",True,False,False,4966
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-24__MESABI TRUST__0001558370-23-006525.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-24__MESABI TRUST__0001558370-23-006525.txt,True,False,False,1535
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-25__Albertsons Companies, Inc.__0001646972-23-000045.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-25__Albertsons Companies, Inc.__0001646972-23-000045.txt",True,False,False,28145
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-25__Crona Corp.__0001477932-23-002840.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-25__Crona Corp.__0001477932-23-002840_business.txt,True,False,False,6544
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-27__Deseo Swimwear Inc.__0001477932-23-002932.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-27__Deseo Swimwear Inc.__0001477932-23-002932.txt,True,False,False,5901
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-01__Gaming Technologies, Inc.__0001683168-23-002801.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-01__Gaming Technologies, Inc.__0001683168-23-002801.txt",True,False,False,20269
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-02__BrewBilt Brewing Co__0001399306-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-02__BrewBilt Brewing Co__0001399306-23-000009.txt,True,False,False,6647
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-04__BIMI International Medical Inc.__0001213900-23-036407.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-04__BIMI International Medical Inc.__0001213900-23-036407.txt,True,False,False,10788
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-05__PINEAPPLE, INC.__0001493152-23-015544.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-05__PINEAPPLE, INC.__0001493152-23-015544.txt",True,False,False,28370
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-08__LOGIQ, INC.__0001575872-23-000678.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-08__LOGIQ, INC.__0001575872-23-000678_business.txt",True,False,False,139447
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-08__Minerva Gold Inc.__0001477932-23-003171.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-08__Minerva Gold Inc.__0001477932-23-003171_business.txt,True,False,False,2518
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-08__Newpoint Financial Corp__0001493152-23-015712.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-08__Newpoint Financial Corp__0001493152-23-015712.txt,True,False,False,2675
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-08__Smart Powerr Corp.__0001213900-23-037363.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-08__Smart Powerr Corp.__0001213900-23-037363.txt,True,False,False,23710
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-15__Hempacco Co., Inc.__0001477932-23-003373.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-15__Hempacco Co., Inc.__0001477932-23-003373.txt",True,False,False,20828
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-17__IRONSTONE PROPERTIES, INC.__0001437749-23-014857.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-17__IRONSTONE PROPERTIES, INC.__0001437749-23-014857.txt",True,False,False,1523
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-18__KB Global Holdings Ltd__0001829126-23-003566.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-18__KB Global Holdings Ltd__0001829126-23-003566.txt,True,False,False,4854
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-24__PINEAPPLE EXPRESS CANNABIS Co__0001493152-23-018877.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-24__PINEAPPLE EXPRESS CANNABIS Co__0001493152-23-018877_business.txt,True,False,False,15484
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-25__Global Star Acquisition Inc.__0001193125-23-154178.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-25__Global Star Acquisition Inc.__0001193125-23-154178.txt,True,False,False,14341
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-25__LVPAI GROUP Ltd__0001493152-23-019006.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-25__LVPAI GROUP Ltd__0001493152-23-019006_business.txt,True,False,False,1721
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-30__ANVI GLOBAL HOLDINGS, INC.__0001553350-23-000316.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-30__ANVI GLOBAL HOLDINGS, INC.__0001553350-23-000316.txt",True,False,False,2712
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-30__VIDEO DISPLAY CORP__0001193125-23-156706.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-05-30__VIDEO DISPLAY CORP__0001193125-23-156706.txt,True,False,False,91671
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-31__Dengfeng Group Ltd__0001493152-23-019575.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-31__Dengfeng Group Ltd__0001493152-23-019575_business.txt,True,False,False,1739
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-31__Dengfeng Group Ltd__0001493152-23-019592.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-31__Dengfeng Group Ltd__0001493152-23-019592_business.txt,True,False,False,1739
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-31__Medies__0001683168-23-003786.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-05-31__Medies__0001683168-23-003786_business.txt,True,False,False,1978
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-02__Cyber App Solutions Corp.__0001477932-23-004175.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-02__Cyber App Solutions Corp.__0001477932-23-004175_business.txt,True,False,False,958
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-02__Natics Corp.__0001683168-23-003820.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-02__Natics Corp.__0001683168-23-003820_business.txt,True,False,False,1476
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-02__TOYOTA MOTOR CREDIT CORP__0000950170-23-026012.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-02__TOYOTA MOTOR CREDIT CORP__0000950170-23-026012.txt,True,False,False,17713
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-06__ARION GROUP CORP.__0001213900-23-046678.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-06__ARION GROUP CORP.__0001213900-23-046678_business.txt,True,False,False,5173
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-07__EVENTIKO INC.__0001683168-23-003970.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-07__EVENTIKO INC.__0001683168-23-003970_business.txt,True,False,False,3191
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-09__NEUTRA CORP.__0001161697-23-000341.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-09__NEUTRA CORP.__0001161697-23-000341.txt,True,False,False,11994
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-13__Sysorex, Inc.__0001213900-23-048561.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-13__Sysorex, Inc.__0001213900-23-048561_business.txt",True,False,False,7891
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-14__RIVERVIEW BANCORP INC__0000939057-23-000178.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-14__RIVERVIEW BANCORP INC__0000939057-23-000178.txt,True,False,False,162363
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-15__Lottery.com Inc.__0001493152-23-021506.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-15__Lottery.com Inc.__0001493152-23-021506.txt,True,False,False,17326
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-16__Biopower Operations Corp__0001493152-23-021562.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-16__Biopower Operations Corp__0001493152-23-021562.txt,True,False,False,21011
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-20__Franklin Templeton Holdings Trust__0001193125-23-169904.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-20__Franklin Templeton Holdings Trust__0001193125-23-169904.txt,True,False,False,60201
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-21__BF Garden Tax Credit Fund IV L.P.__0001410578-23-001451.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-21__BF Garden Tax Credit Fund IV L.P.__0001410578-23-001451.txt,True,False,False,8847
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-21__BF Garden Tax Credit Fund V L.P.__0001410578-23-001449.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-21__BF Garden Tax Credit Fund V L.P.__0001410578-23-001449.txt,True,False,False,6390
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-21__X Metaverse Inc.__0001683168-23-004315.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-21__X Metaverse Inc.__0001683168-23-004315.txt,True,False,False,5672
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-26__AIS Holdings Group, Inc.__0001599916-23-000150.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-26__AIS Holdings Group, Inc.__0001599916-23-000150.txt",True,False,False,21024
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-28__Jerash Holdings (US), Inc.__0001213900-23-052460.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-28__Jerash Holdings (US), Inc.__0001213900-23-052460.txt",True,False,False,12338
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-29__Wellings Real Estate Income Fund__0001213900-23-053020.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-29__Wellings Real Estate Income Fund__0001213900-23-053020.txt,True,False,False,88915
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-30__Community Redevelopment Inc.__0001683168-23-004574.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-06-30__Community Redevelopment Inc.__0001683168-23-004574.txt,True,False,False,1470
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-30__TREND INNOVATIONS HOLDING INC.__0001740797-23-000046.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-06-30__TREND INNOVATIONS HOLDING INC.__0001740797-23-000046_business.txt,True,False,False,20379
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-05__GOLDRICH MINING CO__0001199835-23-000348.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-05__GOLDRICH MINING CO__0001199835-23-000348.txt,True,False,False,2389
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-10__PetroGas Co__0001640334-23-001250.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-10__PetroGas Co__0001640334-23-001250.txt,True,False,False,8507
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-14__International Media Acquisition Corp.__0001654954-23-009151.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-14__International Media Acquisition Corp.__0001654954-23-009151.txt,True,False,False,24567
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-14__Nordicus Partners Corp__0001493152-23-024627.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-14__Nordicus Partners Corp__0001493152-23-024627.txt,True,False,False,9449
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-17__MAGELLAN GOLD Corp__0001683168-23-004957.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-07-17__MAGELLAN GOLD Corp__0001683168-23-004957_business.txt,True,False,False,26975
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-17__MMEX Resources Corp__0001477932-23-005360.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-07-17__MMEX Resources Corp__0001477932-23-005360_business.txt,True,False,False,13613
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-20__NIKE, Inc.__0000320187-23-000039.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-20__NIKE, Inc.__0000320187-23-000039.txt",True,False,False,199668
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-21__ACRO BIOMEDICAL CO., LTD.__0001640334-23-001347.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-21__ACRO BIOMEDICAL CO., LTD.__0001640334-23-001347.txt",True,False,False,63340
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-21__SCHOLASTIC CORP__0000866729-23-000019.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-07-21__SCHOLASTIC CORP__0000866729-23-000019_business.txt,True,False,False,1313
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-25__Lamb Weston Holdings, Inc.__0001558370-23-012203.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-25__Lamb Weston Holdings, Inc.__0001558370-23-012203.txt",True,False,False,34657
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-27__HPX Corp.__0001410578-23-001502.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-07-27__HPX Corp.__0001410578-23-001502.txt,True,False,False,14871
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-31__Natural Resource Holdings, Inc.__0001640334-23-001392.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-07-31__Natural Resource Holdings, Inc.__0001640334-23-001392_business.txt",True,False,False,3039
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-31__RICHARDSON ELECTRONICS, LTD.__0000950170-23-035840.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-07-31__RICHARDSON ELECTRONICS, LTD.__0000950170-23-035840_business.txt",True,False,False,27734
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-02__VERDE BIO HOLDINGS, INC.__0001096906-23-001489.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-08-02__VERDE BIO HOLDINGS, INC.__0001096906-23-001489_business.txt",True,False,False,4844
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-14__GraniteShares Platinum Trust__0001493152-23-028507.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-14__GraniteShares Platinum Trust__0001493152-23-028507.txt,True,False,False,69762
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-18__COHERENT CORP.__0000820318-23-000016.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-08-18__COHERENT CORP.__0000820318-23-000016_business.txt,True,False,False,7825
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-18__ESTEE LAUDER COMPANIES INC__0001001250-23-000112.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-18__ESTEE LAUDER COMPANIES INC__0001001250-23-000112.txt,True,False,False,297054
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-18__Madison Square Garden Entertainment Corp.__0001952073-23-000012.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-18__Madison Square Garden Entertainment Corp.__0001952073-23-000012.txt,True,False,False,38909
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-18__SYNAPTICS Inc__0000950170-23-043521.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-18__SYNAPTICS Inc__0000950170-23-043521.txt,True,False,False,141654
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-22__COTY INC.__0001024305-23-000060.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-22__COTY INC.__0001024305-23-000060.txt,True,False,False,8244
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-22__Sphere Entertainment Co.__0001795250-23-000017.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-22__Sphere Entertainment Co.__0001795250-23-000017.txt,True,False,False,284138
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-23__BIO-TECHNE Corp__0001558370-23-015226.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-23__BIO-TECHNE Corp__0001558370-23-015226.txt,True,False,False,14929
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-23__SANFILIPPO JOHN B & SON INC__0000950170-23-044160.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-08-23__SANFILIPPO JOHN B & SON INC__0000950170-23-044160_business.txt,True,False,False,3351
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-24__EXTREME NETWORKS INC__0000950170-23-044385.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-24__EXTREME NETWORKS INC__0000950170-23-044385.txt,True,False,False,197399
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-25__Ubiquiti Inc.__0001511737-23-000061.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-25__Ubiquiti Inc.__0001511737-23-000061.txt,True,False,False,9402
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-28__Kashin, Inc.__0001683168-23-006098.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-28__Kashin, Inc.__0001683168-23-006098.txt",True,False,False,7104
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-30__MasterCraft Boat Holdings, Inc.__0000950170-23-045222.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-08-30__MasterCraft Boat Holdings, Inc.__0000950170-23-045222.txt",True,False,False,32424
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-08__PROSPECT CAPITAL CORP__0001287032-23-000283.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-08__PROSPECT CAPITAL CORP__0001287032-23-000283.txt,True,False,False,137743
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-12__CANNABIS SUISSE CORP.__0001393905-23-000328.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-12__CANNABIS SUISSE CORP.__0001393905-23-000328_business.txt,True,False,False,597
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-15__MOMENTOUS HOLDINGS CORP.__0001829126-23-006106.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-15__MOMENTOUS HOLDINGS CORP.__0001829126-23-006106_business.txt,True,False,False,1743
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-15__STARRETT L S CO__0000093676-23-000035.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-15__STARRETT L S CO__0000093676-23-000035_business.txt,True,False,False,2556
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-18__C2 Blockchain,Inc.__0001599916-23-000202.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-18__C2 Blockchain,Inc.__0001599916-23-000202.txt",True,False,False,15432
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-20__CFSB Bancorp, Inc. _MA___0000950170-23-049006.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-20__CFSB Bancorp, Inc. _MA___0000950170-23-049006_business.txt",True,False,False,75104
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-20__SCORES HOLDING CO INC__0001410578-23-002116.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-20__SCORES HOLDING CO INC__0001410578-23-002116.txt,True,False,False,4819
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-21__CAMPBELL SOUP CO__0000016732-23-000109.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-21__CAMPBELL SOUP CO__0000016732-23-000109_business.txt,True,False,False,683
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-22__NeoVolta Inc.__0001683168-23-006642.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-22__NeoVolta Inc.__0001683168-23-006642.txt,True,False,False,64309
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-25__Wolverine Resources Corp.__0001062993-23-018423.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-25__Wolverine Resources Corp.__0001062993-23-018423_business.txt,True,False,False,14949
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-26__MARINE PETROLEUM TRUST__0001193125-23-242126.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-26__MARINE PETROLEUM TRUST__0001193125-23-242126.txt,True,False,False,8344
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-26__MEI Pharma, Inc.__0000950170-23-049927.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-26__MEI Pharma, Inc.__0000950170-23-049927.txt",True,False,False,120132
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-27__ADMIRAL FINANCIAL CORP__0001553350-23-000434.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-09-27__ADMIRAL FINANCIAL CORP__0001553350-23-000434_business.txt,True,False,False,2545
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-27__ETF Managers Group Commodity Trust I__0001213900-23-079811.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-27__ETF Managers Group Commodity Trust I__0001213900-23-079811.txt,True,False,False,67620
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-28__Blue World Acquisition Corp__0001213900-23-080582.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-28__Blue World Acquisition Corp__0001213900-23-080582.txt,True,False,False,7134
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-28__Golden Star Resource Corp.__0001493152-23-034490.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-28__Golden Star Resource Corp.__0001493152-23-034490.txt,True,False,False,3343
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-28__LEGACY VENTURES INTERNATIONAL INC.__0001493152-23-034496.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-28__LEGACY VENTURES INTERNATIONAL INC.__0001493152-23-034496.txt,True,False,False,1108
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-29__Singularity Future Technology Ltd.__0001213900-23-080673.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-09-29__Singularity Future Technology Ltd.__0001213900-23-080673.txt,True,False,False,186629
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007491.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007491.txt,True,False,False,1566
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007496.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007496.txt,True,False,False,1567
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007506.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-10__Crown Baus Capital Corp.__0001477932-23-007506.txt,True,False,False,1564
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-10__Perfect Solutions Group, Inc.__0001599916-23-000217.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-10__Perfect Solutions Group, Inc.__0001599916-23-000217.txt",True,False,False,10919
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-12__Artisan Consumer Goods, Inc.__0001477932-23-007594.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-12__Artisan Consumer Goods, Inc.__0001477932-23-007594.txt",True,False,False,4812
