manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section
3430,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1678038\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2016-JP2__0001888524-23-002943.txt,2023_10K_cleaned\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2016-JP2__0001888524-23-002943.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2016-JP2__0001888524-23-002943.txt,True,55417,False,,False
3431,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1678105\2023-07-14__Caro Holdings Inc.__0001640334-23-001295.txt,2023_10K_cleaned\2023-07-14__Caro Holdings Inc.__0001640334-23-001295.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-14__Caro Holdings Inc.__0001640334-23-001295.txt,True,80438,True,,False
3432,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1678660\2023-03-15__Prelude Therapeutics Inc__0000950170-23-007989.txt,2023_10K_cleaned\2023-03-15__Prelude Therapeutics Inc__0000950170-23-007989.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__Prelude Therapeutics Inc__0000950170-23-007989.txt,True,494420,True,,False
3433,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1678740\2023-03-27__Morgan Stanley Capital I Trust 2016-UBS11__0001888524-23-003978.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Capital I Trust 2016-UBS11__0001888524-23-003978.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Capital I Trust 2016-UBS11__0001888524-23-003978.txt,True,40578,False,,False
3439,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1679327\2023-03-14__CD 2016-CD1 Mortgage Trust__0001888524-23-003164.txt,2023_10K_cleaned\2023-03-14__CD 2016-CD1 Mortgage Trust__0001888524-23-003164.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__CD 2016-CD1 Mortgage Trust__0001888524-23-003164.txt,True,78139,False,,False
3442,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1679420\2023-03-09__Wells Fargo Commercial Mortgage Trust 2016-BNK1__0001888524-23-002941.txt,2023_10K_cleaned\2023-03-09__Wells Fargo Commercial Mortgage Trust 2016-BNK1__0001888524-23-002941.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__Wells Fargo Commercial Mortgage Trust 2016-BNK1__0001888524-23-002941.txt,True,46318,False,,False
3445,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1679817\2023-04-17__OZOP ENERGY SOLUTIONS, INC.__0001493152-23-012529.txt","2023_10K_cleaned\2023-04-17__OZOP ENERGY SOLUTIONS, INC.__0001493152-23-012529.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__OZOP ENERGY SOLUTIONS, INC.__0001493152-23-012529.txt",True,207670,True,,False
3448,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1680132\2023-09-12__CANNABIS SUISSE CORP.__0001393905-23-000328.txt,2023_10K_cleaned\2023-09-12__CANNABIS SUISSE CORP.__0001393905-23-000328.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-12__CANNABIS SUISSE CORP.__0001393905-23-000328.txt,True,62560,False,,False
3454,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1680581\2023-03-09__Fulcrum Therapeutics, Inc.__0000950170-23-006841.txt","2023_10K_cleaned\2023-03-09__Fulcrum Therapeutics, Inc.__0000950170-23-006841.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__Fulcrum Therapeutics, Inc.__0000950170-23-006841.txt",True,626061,True,,False
3455,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1680689\2023-07-31__Natural Resource Holdings, Inc.__0001640334-23-001392.txt","2023_10K_cleaned\2023-07-31__Natural Resource Holdings, Inc.__0001640334-23-001392.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-31__Natural Resource Holdings, Inc.__0001640334-23-001392.txt",True,63997,False,,False
3458,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1681031\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2__0000950170-23-011233.txt,2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2__0000950170-23-011233.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C2__0000950170-23-011233.txt,True,52624,False,,False
3459,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1681087\2023-03-23__AVROBIO, Inc.__0000950170-23-009527.txt","2023_10K_cleaned\2023-03-23__AVROBIO, Inc.__0000950170-23-009527.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__AVROBIO, Inc.__0000950170-23-009527.txt",True,633703,True,,False
3468,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1681906\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30__0001888524-23-004034.txt,2023_10K_cleaned\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30__0001888524-23-004034.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C30__0001888524-23-004034.txt,True,48924,False,,False
3472,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1682405\2023-03-15__GS Mortgage Securities Trust 2016-GS3__0001888524-23-003254.txt,2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2016-GS3__0001888524-23-003254.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2016-GS3__0001888524-23-003254.txt,True,49484,False,,False
3474,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1682745\2023-03-01__VERRA MOBILITY Corp__0000950170-23-005603.txt,2023_10K_cleaned\2023-03-01__VERRA MOBILITY Corp__0000950170-23-005603.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-01__VERRA MOBILITY Corp__0000950170-23-005603.txt,True,391446,True,,False
3476,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1682860\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-LC24__0001888524-23-003217.txt,2023_10K_cleaned\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-LC24__0001888524-23-003217.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-LC24__0001888524-23-003217.txt,True,70569,False,,False
3478,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1683300\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP3__0001888524-23-003360.txt,2023_10K_cleaned\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP3__0001888524-23-003360.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP3__0001888524-23-003360.txt,True,81322,False,,False
3479,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1683489\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-NXS6__0001888524-23-003197.txt,2023_10K_cleaned\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-NXS6__0001888524-23-003197.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__Wells Fargo Commercial Mortgage Trust 2016-NXS6__0001888524-23-003197.txt,True,67047,False,,False
3480,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1683553\2023-03-16__SPRUCE BIOSCIENCES, INC.__0000950170-23-008456.txt","2023_10K_cleaned\2023-03-16__SPRUCE BIOSCIENCES, INC.__0000950170-23-008456.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__SPRUCE BIOSCIENCES, INC.__0000950170-23-008456.txt",True,609697,True,,False
3483,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1684093\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5__0000950170-23-011251.txt,2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5__0000950170-23-011251.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P5__0000950170-23-011251.txt,True,83442,False,,False
3487,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1685054\2023-03-28__CD 2016-CD2 Mortgage Trust__0001888524-23-004016.txt,2023_10K_cleaned\2023-03-28__CD 2016-CD2 Mortgage Trust__0001888524-23-004016.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__CD 2016-CD2 Mortgage Trust__0001888524-23-004016.txt,True,90681,False,,False
3488,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1685212\2023-03-15__COMM 2016-COR1 Mortgage Trust__0001888524-23-003321.txt,2023_10K_cleaned\2023-03-15__COMM 2016-COR1 Mortgage Trust__0001888524-23-003321.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__COMM 2016-COR1 Mortgage Trust__0001888524-23-003321.txt,True,65274,False,,False
3490,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1685766\2023-03-29__MOVEIX INC.__0001829126-23-002370.txt,2023_10K_cleaned\2023-03-29__MOVEIX INC.__0001829126-23-002370.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__MOVEIX INC.__0001829126-23-002370.txt,True,82961,True,,False
3491,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1685854\2023-03-17__CFCRE 2016-C6 Mortgage Trust__0001888524-23-003469.txt,2023_10K_cleaned\2023-03-17__CFCRE 2016-C6 Mortgage Trust__0001888524-23-003469.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__CFCRE 2016-C6 Mortgage Trust__0001888524-23-003469.txt,True,91994,False,,False
3492,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1686150\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-C36__0001888524-23-003102.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-C36__0001888524-23-003102.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-C36__0001888524-23-003102.txt,True,69091,False,,False
3494,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687031\2023-03-10__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31__0001888524-23-002971.txt,2023_10K_cleaned\2023-03-10__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31__0001888524-23-002971.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C31__0001888524-23-002971.txt,True,85019,False,,False
3497,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687202\2023-03-15__JPMDB Commercial Mortgage Securities Trust 2016-C4__0001888524-23-003301.txt,2023_10K_cleaned\2023-03-15__JPMDB Commercial Mortgage Securities Trust 2016-C4__0001888524-23-003301.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__JPMDB Commercial Mortgage Securities Trust 2016-C4__0001888524-23-003301.txt,True,77669,False,,False
3498,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687221\2023-12-13__REV Group, Inc.__0000950170-23-069876.txt","2023_10K_cleaned\2023-12-13__REV Group, Inc.__0000950170-23-069876.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-13__REV Group, Inc.__0000950170-23-069876.txt",True,407272,True,,False
3500,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687374\2023-03-27__Morgan Stanley Capital I Trust 2016-BNK2__0001888524-23-003982.txt,2023_10K_cleaned\2023-03-27__Morgan Stanley Capital I Trust 2016-BNK2__0001888524-23-003982.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Morgan Stanley Capital I Trust 2016-BNK2__0001888524-23-003982.txt,True,61743,False,,False
3502,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687605\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3__0000950170-23-011329.txt,2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3__0000950170-23-011329.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-C3__0000950170-23-011329.txt,True,61255,False,,False
3503,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687919\2023-03-31__FORGE INNOVATION DEVELOPMENT CORP.__0001493152-23-010220.txt,2023_10K_cleaned\2023-03-31__FORGE INNOVATION DEVELOPMENT CORP.__0001493152-23-010220.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__FORGE INNOVATION DEVELOPMENT CORP.__0001493152-23-010220.txt,True,103079,True,,False
3504,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687926\2023-01-13__ZEUUS, INC.__0001213900-23-002654.txt","2023_10K_cleaned\2023-01-13__ZEUUS, INC.__0001213900-23-002654.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-13__ZEUUS, INC.__0001213900-23-002654.txt",True,65047,True,,False
3505,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687932\2023-03-30__J.Jill, Inc.__0000950170-23-010910.txt","2023_10K_cleaned\2023-03-30__J.Jill, Inc.__0000950170-23-010910.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__J.Jill, Inc.__0000950170-23-010910.txt",True,325217,True,,False
3506,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1687955\2023-03-20__GS Mortgage Securities Trust 2016-GS4__0001888524-23-003585.txt,2023_10K_cleaned\2023-03-20__GS Mortgage Securities Trust 2016-GS4__0001888524-23-003585.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-20__GS Mortgage Securities Trust 2016-GS4__0001888524-23-003585.txt,True,42453,False,,False
3508,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1688149\2023-03-17__CSAIL 2016-C7 Commercial Mortgage Trust__0001888524-23-003518.txt,2023_10K_cleaned\2023-03-17__CSAIL 2016-C7 Commercial Mortgage Trust__0001888524-23-003518.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__CSAIL 2016-C7 Commercial Mortgage Trust__0001888524-23-003518.txt,True,28924,False,,False
3509,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1688451\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-LC25__0001888524-23-003092.txt,2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-LC25__0001888524-23-003092.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Wells Fargo Commercial Mortgage Trust 2016-LC25__0001888524-23-003092.txt,True,50565,False,,False
3515,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1688957\2023-03-16__Wells Fargo Commercial Mortgage Trust 2016-C37__0001888524-23-003422.txt,2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2016-C37__0001888524-23-003422.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__Wells Fargo Commercial Mortgage Trust 2016-C37__0001888524-23-003422.txt,True,69897,False,,False
3517,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1689111\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP4__0001888524-23-003313.txt,2023_10K_cleaned\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP4__0001888524-23-003313.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__JPMCC Commercial Mortgage Securities Trust 2016-JP4__0001888524-23-003313.txt,True,88039,False,,False
3520,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1689417\2023-03-28__Morgan Stanley Capital I Trust 2016-UBS12__0001888524-23-003989.txt,2023_10K_cleaned\2023-03-28__Morgan Stanley Capital I Trust 2016-UBS12__0001888524-23-003989.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Morgan Stanley Capital I Trust 2016-UBS12__0001888524-23-003989.txt,True,33846,False,,False
3523,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1689731\2023-03-14__Southern States Bancshares, Inc.__0001628280-23-007817.txt","2023_10K_cleaned\2023-03-14__Southern States Bancshares, Inc.__0001628280-23-007817.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__Southern States Bancshares, Inc.__0001628280-23-007817.txt",True,447461,True,,False
3526,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1690012\2023-03-30__InPoint Commercial Real Estate Income, Inc.__0000950170-23-010947.txt","2023_10K_cleaned\2023-03-30__InPoint Commercial Real Estate Income, Inc.__0000950170-23-010947.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__InPoint Commercial Real Estate Income, Inc.__0000950170-23-010947.txt",True,553741,True,,False
3528,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1690110\2023-03-16__CFCRE 2016-C7 Mortgage Trust__0001888524-23-003403.txt,2023_10K_cleaned\2023-03-16__CFCRE 2016-C7 Mortgage Trust__0001888524-23-003403.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__CFCRE 2016-C7 Mortgage Trust__0001888524-23-003403.txt,True,58028,False,,False
3529,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1690255\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6__0000950170-23-011234.txt,2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6__0000950170-23-011234.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CITIGROUP COMMERCIAL MORTGAGE TRUST 2016-P6__0000950170-23-011234.txt,True,70199,False,,False
3534,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1690577\2023-03-09__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32__0001888524-23-002927.txt,2023_10K_cleaned\2023-03-09__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32__0001888524-23-002927.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__Morgan Stanley Bank of America Merrill Lynch Trust 2016-C32__0001888524-23-002927.txt,True,63899,False,,False
3540,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1691198\2023-03-16__CSMC 2016-NXSR Commercial Mortgage Trust__0001888524-23-003385.txt,2023_10K_cleaned\2023-03-16__CSMC 2016-NXSR Commercial Mortgage Trust__0001888524-23-003385.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__CSMC 2016-NXSR Commercial Mortgage Trust__0001888524-23-003385.txt,True,58350,False,,False
3544,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1691936\2023-04-17__STRYVE FOODS, INC.__0000950170-23-013078.txt","2023_10K_cleaned\2023-04-17__STRYVE FOODS, INC.__0000950170-23-013078.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__STRYVE FOODS, INC.__0000950170-23-013078.txt",True,354530,True,,False
3548,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1692376\2023-03-13__Velocity Financial, Inc.__0000950170-23-007616.txt","2023_10K_cleaned\2023-03-13__Velocity Financial, Inc.__0000950170-23-007616.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__Velocity Financial, Inc.__0000950170-23-007616.txt",True,309329,True,,False
3550,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1692415\2023-03-16__Co-Diagnostics, Inc.__0001493152-23-007925.txt","2023_10K_cleaned\2023-03-16__Co-Diagnostics, Inc.__0001493152-23-007925.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__Co-Diagnostics, Inc.__0001493152-23-007925.txt",True,267991,True,,False
3551,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1692427\2023-03-07__NCS Multistage Holdings, Inc.__0001692427-23-000008.txt","2023_10K_cleaned\2023-03-07__NCS Multistage Holdings, Inc.__0001692427-23-000008.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-07__NCS Multistage Holdings, Inc.__0001692427-23-000008.txt",True,344618,True,,False
3552,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1692787\2023-03-07__Kinetik Holdings Inc.__0001692787-23-000009.txt,2023_10K_cleaned\2023-03-07__Kinetik Holdings Inc.__0001692787-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-07__Kinetik Holdings Inc.__0001692787-23-000009.txt,True,368598,True,,False
3554,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1692830\2023-03-28__Satsuma Pharmaceuticals, Inc.__0000950170-23-010338.txt","2023_10K_cleaned\2023-03-28__Satsuma Pharmaceuticals, Inc.__0000950170-23-010338.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Satsuma Pharmaceuticals, Inc.__0000950170-23-010338.txt",True,487592,True,,False
3556,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1693011\2023-03-22__Inozyme Pharma, Inc.__0000950170-23-009053.txt","2023_10K_cleaned\2023-03-22__Inozyme Pharma, Inc.__0000950170-23-009053.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__Inozyme Pharma, Inc.__0000950170-23-009053.txt",True,700339,True,,False
3558,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1693317\2023-02-23__Cheniere Corpus Christi Holdings, LLC__0001693317-23-000002.txt","2023_10K_cleaned\2023-02-23__Cheniere Corpus Christi Holdings, LLC__0001693317-23-000002.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__Cheniere Corpus Christi Holdings, LLC__0001693317-23-000002.txt",True,255751,True,,False
3559,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1693368\2023-03-30__CD 2017-CD3 Mortgage Trust__0001888524-23-004615.txt,2023_10K_cleaned\2023-03-30__CD 2017-CD3 Mortgage Trust__0001888524-23-004615.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CD 2017-CD3 Mortgage Trust__0001888524-23-004615.txt,True,38829,False,,False
3562,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1693737\2023-03-14__GS Mortgage Securities Trust 2017-GS5__0001888524-23-003211.txt,2023_10K_cleaned\2023-03-14__GS Mortgage Securities Trust 2017-GS5__0001888524-23-003211.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__GS Mortgage Securities Trust 2017-GS5__0001888524-23-003211.txt,True,58846,False,,False
3564,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1694426\2023-03-01__Delek US Holdings, Inc.__0001694426-23-000007.txt","2023_10K_cleaned\2023-03-01__Delek US Holdings, Inc.__0001694426-23-000007.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-01__Delek US Holdings, Inc.__0001694426-23-000007.txt",True,723399,True,,False
3565,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1694617\2023-05-19__Royale Energy, Inc.__0001185185-23-000564.txt","2023_10K_cleaned\2023-05-19__Royale Energy, Inc.__0001185185-23-000564.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-19__Royale Energy, Inc.__0001185185-23-000564.txt",True,195144,True,,False
3566,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1694649\2023-03-15__Bank of America Merrill Lynch Commercial Mortgage Trust 2017-BNK3__0001888524-23-003286.txt,2023_10K_cleaned\2023-03-15__Bank of America Merrill Lynch Commercial Mortgage Trust 2017-BNK3__0001888524-23-003286.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__Bank of America Merrill Lynch Commercial Mortgage Trust 2017-BNK3__0001888524-23-003286.txt,True,67298,False,,False
3568,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1695154\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2017-JP5__0001888524-23-002937.txt,2023_10K_cleaned\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2017-JP5__0001888524-23-002937.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-09__JPMCC Commercial Mortgage Securities Trust 2017-JP5__0001888524-23-002937.txt,True,51595,False,,False
